# a, b, af, bf, as, bs, afs, bfs, alfa1, beta1, alfa2, beta2, vol, fibstretch 
  1.27764247e+00,  9.68829088e-01,  1.11093238e+00,  7.72205345e-01,  2.37265685e+00,  4.29482392e+00,  1.06880075e-02,  4.64806888e+01,  1.00674948e+02,  1.12615609e+00
  7.95527987e-01,  1.12346677e+00,  1.03356747e+00,  8.47105967e-01,  1.09126903e+00,  4.45479255e+00,  6.62591015e-03,  4.46152001e+01,  1.10277056e+02,  1.14375811e+00
  1.15130106e+00,  9.45643806e-01,  1.15412991e+00,  1.16161442e+00,  1.93290547e+00,  4.33448386e+00,  1.03464329e-02,  4.53175274e+01,  1.03121089e+02,  1.13035165e+00
  1.13082322e+00,  8.66205351e-01,  9.42876711e-01,  1.14773753e+00,  1.55704453e+00,  4.29490554e+00,  1.12602621e-02,  4.26683109e+01,  1.05922503e+02,  1.13678556e+00
  1.08689492e+00,  7.18588592e-01,  7.46919944e-01,  1.11111832e+00,  1.18146292e+00,  4.34431931e+00,  1.10694085e-02,  4.05742078e+01,  1.09536712e+02,  1.14486135e+00
  1.02224946e+00,  1.20859683e+00,  8.16102285e-01,  7.47379596e-01,  1.29235030e+00,  4.04845036e+00,  1.20578396e-02,  4.04579688e+01,  1.08978619e+02,  1.14281131e+00
  1.06944290e+00,  9.65454265e-01,  7.18507433e-01,  1.20401990e+00,  1.22442594e+00,  4.16211320e+00,  1.27836905e-02,  3.97030322e+01,  1.09481076e+02,  1.14408443e+00
  8.08493072e-01,  9.01737002e-01,  8.46178499e-01,  1.23205488e+00,  7.50854793e-01,  4.37256033e+00,  8.45308912e-03,  3.98432579e+01,  1.15939539e+02,  1.15528848e+00
  1.21804500e+00,  1.00268815e+00,  1.25182030e+00,  1.01879968e+00,  2.36431105e+00,  4.32924237e+00,  1.01779827e-02,  4.71626981e+01,  1.00698304e+02,  1.12533578e+00
  8.90107225e-01,  1.21055523e+00,  1.14890208e+00,  7.74216971e-01,  1.49225675e+00,  4.39483013e+00,  7.23540632e-03,  4.63947900e+01,  1.06268909e+02,  1.13573891e+00
  1.27621439e+00,  7.13087429e-01,  8.18087196e-01,  9.80454604e-01,  1.94588725e+00,  4.40956312e+00,  1.09135844e-02,  4.43681605e+01,  1.02998426e+02,  1.13206441e+00
  9.29168114e-01,  8.71799330e-01,  8.32507236e-01,  1.04359886e+00,  9.26188707e-01,  4.28220415e+00,  9.99224737e-03,  3.97338330e+01,  1.13178468e+02,  1.15099715e+00
  7.63114733e-01,  1.14917219e+00,  8.82043559e-01,  8.10325561e-01,  8.61938637e-01,  4.30032847e+00,  7.73765452e-03,  4.13498652e+01,  1.14139176e+02,  1.15165039e+00
  1.07031410e+00,  1.23780389e+00,  9.26576881e-01,  8.14953938e-01,  1.56737852e+00,  4.07908499e+00,  1.18848566e-02,  4.22324298e+01,  1.06167296e+02,  1.13679314e+00
  8.80585203e-01,  9.96464022e-01,  1.24268686e+00,  1.14373392e+00,  1.46211166e+00,  4.64874621e+00,  6.01265208e-03,  4.80233989e+01,  1.06129222e+02,  1.13518285e+00
  8.77494924e-01,  1.17092565e+00,  1.26757303e+00,  1.22620549e+00,  1.67406247e+00,  4.53598021e+00,  6.69280179e-03,  4.83204459e+01,  1.04633806e+02,  1.13177802e+00
  8.46090268e-01,  1.10879519e+00,  1.00691995e+00,  1.05510448e+00,  1.12187641e+00,  4.36269568e+00,  7.98676677e-03,  4.32905485e+01,  1.10146138e+02,  1.14354724e+00
  9.80894671e-01,  9.34822503e-01,  1.25620818e+00,  7.39343074e-01,  1.61144004e+00,  4.58533598e+00,  6.34400836e-03,  4.80827235e+01,  1.05053271e+02,  1.13379101e+00
  9.28466647e-01,  1.18488234e+00,  9.49367765e-01,  1.08464324e+00,  1.23869778e+00,  4.17152599e+00,  1.04327676e-02,  4.16986588e+01,  1.09261508e+02,  1.14214250e+00
  1.20406409e+00,  7.13473583e-01,  1.02386259e+00,  1.08379614e+00,  1.79993016e+00,  4.42018335e+00,  1.04123040e-02,  4.43792963e+01,  1.03936062e+02,  1.13319234e+00
  1.17761290e+00,  7.50133491e-01,  1.11601301e+00,  9.98924491e-01,  1.81930113e+00,  4.43717959e+00,  9.63789121e-03,  4.51922804e+01,  1.03783456e+02,  1.13254909e+00
  7.60689153e-01,  1.11293497e+00,  8.21302886e-01,  9.44551002e-01,  7.72050225e-01,  4.24946225e+00,  8.51211971e-03,  3.97645776e+01,  1.16035728e+02,  1.15539050e+00
  7.13815835e-01,  8.01423801e-01,  1.11214011e+00,  1.03244549e+00,  8.45109871e-01,  4.98178811e+00,  3.76991817e-03,  4.77043900e+01,  1.12172883e+02,  1.14729697e+00
  7.92542453e-01,  1.14888680e+00,  1.07403135e+00,  9.63580229e-01,  1.17040950e+00,  4.47897043e+00,  6.54959170e-03,  4.53679474e+01,  1.09273132e+02,  1.14149009e+00
  7.95974435e-01,  1.13149170e+00,  1.18482385e+00,  8.31025776e-01,  1.34517322e+00,  4.61120670e+00,  5.45520024e-03,  4.80783155e+01,  1.07211339e+02,  1.13731371e+00
  1.08749714e+00,  7.22680136e-01,  9.57560755e-01,  7.53469987e-01,  1.33602360e+00,  4.42030404e+00,  9.10639639e-03,  4.30547138e+01,  1.07714723e+02,  1.14108825e+00
  1.19037074e+00,  9.39317764e-01,  1.15836494e+00,  1.20487309e+00,  2.07089045e+00,  4.32424541e+00,  1.07937645e-02,  4.55109528e+01,  1.02287870e+02,  1.12872762e+00
  1.12247475e+00,  1.02918060e+00,  1.18409496e+00,  8.48723755e-01,  1.94771614e+00,  4.32812880e+00,  9.36508828e-03,  4.62100348e+01,  1.03027237e+02,  1.13009288e+00
  8.06265276e-01,  8.23648087e-01,  9.32798473e-01,  1.28430692e+00,  7.83856263e-01,  4.54768181e+00,  7.07128629e-03,  4.17698686e+01,  1.14600247e+02,  1.15250141e+00
  9.08042950e-01,  9.75021037e-01,  8.45027692e-01,  1.28362912e+00,  9.58630134e-01,  4.22211794e+00,  1.06941557e-02,  3.95913476e+01,  1.12866059e+02,  1.14957358e+00
  1.04306425e+00,  8.00331071e-01,  1.00035229e+00,  1.03206431e+00,  1.30815593e+00,  4.39385639e+00,  9.43825940e-03,  4.28302386e+01,  1.08033262e+02,  1.14087877e+00
  7.79143628e-01,  1.18683267e+00,  7.18453169e-01,  9.91100496e-01,  7.29688052e-01,  4.05106582e+00,  1.08865467e-02,  3.72062900e+01,  1.17917882e+02,  1.15928516e+00
  8.05794157e-01,  1.03978339e+00,  1.16238092e+00,  8.33012999e-01,  1.23973174e+00,  4.65184749e+00,  5.32487143e-03,  4.75854136e+01,  1.08158625e+02,  1.13941423e+00
  8.66194630e-01,  9.80818243e-01,  1.06736875e+00,  9.97460565e-01,  1.14358104e+00,  4.50171676e+00,  6.96565381e-03,  4.45968488e+01,  1.09538699e+02,  1.14256057e+00
  9.72176489e-01,  1.21078504e+00,  1.28106596e+00,  1.25347831e+00,  1.91464067e+00,  4.40497868e+00,  8.16004209e-03,  4.76953016e+01,  1.03143409e+02,  1.12894516e+00
  1.02926532e+00,  7.17386461e-01,  8.89766963e-01,  1.23727856e+00,  1.12112686e+00,  4.38292808e+00,  1.03295205e-02,  4.09491452e+01,  1.10153142e+02,  1.14532190e+00
  1.10004869e+00,  1.24367980e+00,  9.14595691e-01,  1.10456265e+00,  1.64616273e+00,  4.05777255e+00,  1.30942977e-02,  4.19080195e+01,  1.05524488e+02,  1.13530286e+00
  1.29384588e+00,  1.01684682e+00,  1.27555732e+00,  7.48564387e-01,  2.72219244e+00,  4.31804784e+00,  1.00722321e-02,  4.83658566e+01,  9.90698807e+01,  1.12230033e+00
  1.03363741e+00,  1.04371790e+00,  9.74514200e-01,  1.14814264e+00,  1.41889393e+00,  4.21714767e+00,  1.10066811e-02,  4.22702305e+01,  1.07282579e+02,  1.13870698e+00
  1.14722881e+00,  1.18754677e+00,  9.15884561e-01,  1.10665146e+00,  1.76584260e+00,  4.09365719e+00,  1.30676599e-02,  4.24545121e+01,  1.04526859e+02,  1.13352242e+00
  1.05992529e+00,  9.33357846e-01,  8.44262081e-01,  1.20788896e+00,  1.28696793e+00,  4.21322161e+00,  1.19191366e-02,  4.07436531e+01,  1.08651205e+02,  1.14209176e+00
  9.27591257e-01,  7.65052063e-01,  9.52221729e-01,  9.26758876e-01,  9.64837191e-01,  4.47143842e+00,  7.95459879e-03,  4.19608416e+01,  1.11960946e+02,  1.14862356e+00
  1.21285610e+00,  1.27776386e+00,  8.11273819e-01,  9.33193305e-01,  1.92709511e+00,  4.05110818e+00,  1.36842534e-02,  4.25943317e+01,  1.03407112e+02,  1.13185056e+00
  1.21609596e+00,  1.17109450e+00,  1.15955111e+00,  7.57846731e-01,  2.33441543e+00,  4.20197495e+00,  1.08593019e-02,  4.64297677e+01,  1.00884471e+02,  1.12587904e+00
  9.47593625e-01,  1.01207976e+00,  7.66563571e-01,  1.27215738e+00,  9.83727592e-01,  4.12554713e+00,  1.22470485e-02,  3.85585094e+01,  1.12827237e+02,  1.14987997e+00
  1.02945141e+00,  9.76095587e-01,  8.47392120e-01,  9.53780526e-01,  1.22534850e+00,  4.19862355e+00,  1.11827189e-02,  4.07835098e+01,  1.09376386e+02,  1.14371540e+00
  1.29143571e+00,  1.09081587e+00,  1.24989981e+00,  9.00516589e-01,  2.72982483e+00,  4.26221269e+00,  1.09000859e-02,  4.77814667e+01,  9.90270054e+01,  1.12202627e+00
  8.63524061e-01,  9.18195802e-01,  1.02518215e+00,  8.09998050e-01,  1.03253305e+00,  4.51512050e+00,  6.68312976e-03,  4.40135738e+01,  1.10879858e+02,  1.14567670e+00
  9.69826947e-01,  1.22334167e+00,  9.94358826e-01,  1.26165564e+00,  1.41458932e+00,  4.15065410e+00,  1.11654134e-02,  4.22761596e+01,  1.07438470e+02,  1.13824484e+00
  7.97832646e-01,  9.28446726e-01,  9.18285836e-01,  1.17731605e+00,  8.22367477e-01,  4.45804088e+00,  7.43003479e-03,  4.16095126e+01,  1.14242810e+02,  1.15176049e+00
  1.04069843e+00,  1.08622998e+00,  7.88732323e-01,  1.09276252e+00,  1.25807165e+00,  4.09952371e+00,  1.27051011e-02,  3.99508717e+01,  1.09244837e+02,  1.14327172e+00
  8.69862773e-01,  1.02549274e+00,  9.72889715e-01,  1.22891424e+00,  1.06236545e+00,  4.35108616e+00,  8.67651790e-03,  4.22188662e+01,  1.10945670e+02,  1.14522200e+00
  9.59807963e-01,  1.17547639e+00,  9.17458593e-01,  9.75510573e-01,  1.25299563e+00,  4.13564942e+00,  1.09146380e-02,  4.12975231e+01,  1.09195825e+02,  1.14240166e+00
  7.10812307e-01,  1.23270580e+00,  1.29657931e+00,  8.22867754e-01,  1.55450140e+00,  4.74352982e+00,  4.38477211e-03,  5.13212231e+01,  1.05265616e+02,  1.13290564e+00
  1.11071567e+00,  1.04039072e+00,  8.43252375e-01,  7.99082318e-01,  1.48498475e+00,  4.16892290e+00,  1.15760185e-02,  4.18684446e+01,  1.06763884e+02,  1.13882504e+00
  8.78801663e-01,  1.27770052e+00,  1.15348982e+00,  8.08026660e-01,  1.53652777e+00,  4.36445767e+00,  7.42095807e-03,  4.64589649e+01,  1.05937418e+02,  1.13491296e+00
  7.61969781e-01,  1.14732305e+00,  7.28973324e-01,  8.54289825e-01,  6.96559497e-01,  4.11077676e+00,  9.83367411e-03,  3.76575981e+01,  1.18379788e+02,  1.16035291e+00
  7.08106936e-01,  1.23512964e+00,  1.26592999e+00,  9.86659226e-01,  1.49325942e+00,  4.71006690e+00,  4.71496658e-03,  5.04128027e+01,  1.05782408e+02,  1.13381594e+00
  1.08673651e+00,  1.23054703e+00,  7.75485926e-01,  7.62563071e-01,  1.43627635e+00,  4.03430008e+00,  1.27912759e-02,  4.07331267e+01,  1.07484014e+02,  1.14015205e+00
  7.20940436e-01,  1.01135571e+00,  7.94397000e-01,  1.29039247e+00,  6.50164233e-01,  4.33243152e+00,  8.16001609e-03,  3.91626836e+01,  1.18337815e+02,  1.15918188e+00
  1.29539052e+00,  8.14258396e-01,  9.59370743e-01,  7.82182746e-01,  2.19371124e+00,  4.36451305e+00,  1.06216058e-02,  4.56240295e+01,  1.01588260e+02,  1.12886004e+00
  1.19423412e+00,  1.00231176e+00,  9.69557269e-01,  9.82798024e-01,  1.88689127e+00,  4.22723914e+00,  1.16781982e-02,  4.38451002e+01,  1.03524983e+02,  1.13194037e+00
  1.18880204e+00,  8.92563883e-01,  1.14926269e+00,  1.12231261e+00,  2.01463588e+00,  4.35263177e+00,  1.04281474e-02,  4.55097480e+01,  1.02606290e+02,  1.12959166e+00
  7.99695271e-01,  1.06992474e+00,  9.80559307e-01,  1.26679284e+00,  9.94923246e-01,  4.41382997e+00,  7.67138458e-03,  4.28557486e+01,  1.11669142e+02,  1.14615837e+00
  1.25556958e+00,  1.13119885e+00,  7.96738988e-01,  1.23469861e+00,  2.02998972e+00,  4.13633760e+00,  1.38611364e-02,  4.29802556e+01,  1.02660368e+02,  1.13027197e+00
  7.71571883e-01,  1.04433536e+00,  9.12184834e-01,  1.28669195e+00,  8.55337590e-01,  4.38951223e+00,  7.83384037e-03,  4.15299653e+01,  1.13916089e+02,  1.15058411e+00
  9.75072854e-01,  1.12510859e+00,  7.70040384e-01,  7.40035704e-01,  1.09123876e+00,  4.07647729e+00,  1.15918441e-02,  3.94565901e+01,  1.11417994e+02,  1.14783768e+00
  1.00542637e+00,  1.15634031e+00,  1.25112564e+00,  1.29633011e+00,  1.87656200e+00,  4.37755059e+00,  8.75588201e-03,  4.68643527e+01,  1.03417594e+02,  1.12969764e+00
  1.07918425e+00,  1.00350593e+00,  1.00628089e+00,  8.00618512e-01,  1.54871292e+00,  4.25929397e+00,  1.00941704e-02,  4.35207400e+01,  1.06040098e+02,  1.13674256e+00
  1.13276954e+00,  7.48616531e-01,  7.20777907e-01,  8.18987189e-01,  1.32112170e+00,  4.34980440e+00,  1.05090012e-02,  4.16251425e+01,  1.08007782e+02,  1.14238771e+00
  1.29200206e+00,  8.02734726e-01,  1.15481914e+00,  1.12021389e+00,  2.37887363e+00,  4.39116373e+00,  1.08007743e-02,  4.64464968e+01,  1.00625376e+02,  1.12600348e+00
  1.03497192e+00,  7.32122712e-01,  1.01081031e+00,  7.99480411e-01,  1.24474702e+00,  4.46303407e+00,  8.38699558e-03,  4.33143904e+01,  1.08547631e+02,  1.14231133e+00
  1.02063160e+00,  7.00349162e-01,  1.06935719e+00,  1.22936876e+00,  1.25176650e+00,  4.52114097e+00,  8.60426582e-03,  4.34251202e+01,  1.08341994e+02,  1.14121792e+00
  1.05161954e+00,  8.97981262e-01,  1.20418110e+00,  1.27459871e+00,  1.67331418e+00,  4.46269864e+00,  8.70814691e-03,  4.57740423e+01,  1.04753930e+02,  1.13316789e+00
  9.14109111e-01,  1.10265562e+00,  7.70086013e-01,  7.87984785e-01,  9.54006663e-01,  4.09567714e+00,  1.10514663e-02,  3.89012189e+01,  1.13406771e+02,  1.15148184e+00
  1.24607453e+00,  9.93795073e-01,  8.33375400e-01,  7.33056816e-01,  1.95079174e+00,  4.23647155e+00,  1.15101768e-02,  4.39764720e+01,  1.03096989e+02,  1.13192271e+00
  8.71687526e-01,  1.24567054e+00,  1.11211036e+00,  8.32551704e-01,  1.42494364e+00,  4.35327822e+00,  7.58445804e-03,  4.56201861e+01,  1.06937876e+02,  1.13701893e+00
  1.09096117e+00,  1.05700517e+00,  1.14632067e+00,  9.86083941e-01,  1.81950707e+00,  4.29982497e+00,  9.76657542e-03,  4.53366284e+01,  1.03897758e+02,  1.13170235e+00
  9.74400646e-01,  9.70007864e-01,  1.13932988e+00,  1.26411830e+00,  1.45238324e+00,  4.43737889e+00,  8.43715976e-03,  4.49473259e+01,  1.06560363e+02,  1.13654926e+00
  1.29285718e+00,  7.64082566e-01,  1.24121894e+00,  8.02352560e-01,  2.45476253e+00,  4.45441772e+00,  9.38891357e-03,  4.78378381e+01,  1.00255836e+02,  1.12540418e+00
  8.17495411e-01,  1.16062187e+00,  8.26282682e-01,  1.11285620e+00,  8.84629621e-01,  4.15434705e+00,  1.01109655e-02,  3.93862833e+01,  1.14323945e+02,  1.15197895e+00
